code	isolate	temp_C	replicate	axis	dpi	col_diam_mm	
MP220.30.2.1	MP220	30	2	1	3	84	
MP220.30.2.2	MP220	30	2	2	3	84	
MP223.30.2.1	MP223	30	2	1	3	78.18	
MP223.30.2.2	MP223	30	2	2	3	81.16	
MP249.30.2.1	MP249	30	2	1	3	84	
MP249.30.2.2	MP249	30	2	2	3	84	
MP250.30.2.1	MP250	30	2	1	3	84	
MP250.30.2.2	MP250	30	2	2	3	84	
MP258.30.2.1	MP258	30	2	1	3	84	
MP258.30.2.2	MP258	30	2	2	3	84	
TN262.30.2.1	TN262	30	2	1	3	84	
TN262.30.2.2	TN262	30	2	2	3	84	
TN264.30.2.1	TN264	30	2	1	3	84	
TN264.30.2.2	TN264	30	2	2	3	84	
TN270.30.2.1	TN270	30	2	1	3	84	
TN270.30.2.2	TN270	30	2	2	3	84	
TN279.30.2.1	TN279	30	2	1	3	84	
TN279.30.2.2	TN279	30	2	2	3	84	
TN280.30.2.1	TN280	30	2	1	3	84	
TN280.30.2.2	TN280	30	2	2	3	84	
TN380.30.2.1	TN380	30	2	1	3	57.08	
TN380.30.2.2	TN380	30	2	2	3	58.19	
TN4.30.2.1	TN4	30	2	1	3	84	
TN4.30.2.2	TN4	30	2	2	3	84	
TN501.30.2.1	TN501	30	2	1	3	31.86	
TN501.30.2.2	TN501	30	2	2	3	38.07	
TN550.30.2.1	TN550	30	2	1	3	84	
TN550.30.2.2	TN550	30	2	2	3	84	
W12-6.30.2.1	W12-6	30	2	1	3	84	
W12-6.30.2.2	W12-6	30	2	2	3	84	
W23.30.2.1	W23	30	2	1	3	84	
W23.30.2.2	W23	30	2	2	3	84	
W3-5.30.2.1	W3-5	30	2	1	3	84	
W3-5.30.2.2	W3-5	30	2	2	3	84	
Dm13.35.1.1	Dm13	35	1	1	3	84	
Dm13.35.1.2	Dm13	35	1	2	3	84	
Et12.35.1.1	Et12	35	1	1	3	84	
Et12.35.1.2	Et12	35	1	2	3	84	
Et14.35.1.1	Et14	35	1	1	3	84	
Et14.35.1.2	Et14	35	1	2	3	84	
Et17.35.1.1	Et17	35	1	1	3	84	
Et17.35.1.2	Et17	35	1	2	3	84	
Et18.35.1.1	Et18	35	1	1	3	84	
Et18.35.1.2	Et18	35	1	2	3	84	
IN12-4.35.1.1	IN12-4	35	1	1	3	84	
IN12-4.35.1.2	IN12-4	35	1	2	3	84	
IN12-8-3.35.1.1	IN12-8-3	35	1	1	3	84	
IN12-8-3.35.1.2	IN12-8-3	35	1	2	3	84	
IN12-9-4.35.1.1	IN12-9-4	35	1	1	3	84	
IN12-9-4.35.1.2	IN12-9-4	35	1	2	3	84	
IN12-9-6.35.1.1	IN12-9-6	35	1	1	3	84	
IN12-9-6.35.1.2	IN12-9-6	35	1	2	3	84	
IN12-PO-3.35.1.1	IN12-PO-3	35	1	1	3	84	
IN12-PO-3.35.1.2	IN12-PO-3	35	1	2	3	84	
Md10.35.1.1	Md10	35	1	1	3	84	
Md10.35.1.2	Md10	35	1	2	3	84	
Md3.35.1.1	Md3	35	1	1	3	84	
Md3.35.1.2	Md3	35	1	2	3	84	
Md5.35.1.1	Md5	35	1	1	3	84	
Md5.35.1.2	Md5	35	1	2	3	84	
Md6.35.1.1	Md6	35	1	1	3	84	
Md6.35.1.2	Md6	35	1	2	3	84	
Md7.35.1.1	Md7	35	1	1	3	84	
Md7.35.1.2	Md7	35	1	2	3	84	
MP144.35.1.1	MP144	35	1	1	3	84	
MP144.35.1.2	MP144	35	1	2	3	84	
MP220.35.1.1	MP220	35	1	1	3	84	
MP220.35.1.2	MP220	35	1	2	3	84	
MP223.35.1.1	MP223	35	1	1	3	84	
MP223.35.1.2	MP223	35	1	2	3	80.86	
MP249.35.1.1	MP249	35	1	1	3	84	
MP249.35.1.2	MP249	35	1	2	3	84	
MP250.35.1.1	MP250	35	1	1	3	84	
MP250.35.1.2	MP250	35	1	2	3	84	
MP258.35.1.1	MP258	35	1	1	3	84	
MP258.35.1.2	MP258	35	1	2	3	84	
TN262.35.1.1	TN262	35	1	1	3	84	
TN262.35.1.2	TN262	35	1	2	3	84	
TN264.35.1.1	TN264	35	1	1	3	84	
TN264.35.1.2	TN264	35	1	2	3	84	
TN270.35.1.1	TN270	35	1	1	3	84	
TN270.35.1.2	TN270	35	1	2	3	84	
TN279.35.1.1	TN279	35	1	1	3	84	
TN279.35.1.2	TN279	35	1	2	3	84	
TN280.35.1.1	TN280	35	1	1	3	84	
TN280.35.1.2	TN280	35	1	2	3	84	
TN380.35.1.1	TN380	35	1	1	3	84	
TN380.35.1.2	TN380	35	1	2	3	84	
TN4.35.1.1	TN4	35	1	1	3	84	
TN4.35.1.2	TN4	35	1	2	3	84	
TN501.35.1.1	TN501	35	1	1	3	57.6	
TN501.35.1.2	TN501	35	1	2	3	56.72	
TN550.35.1.1	TN550	35	1	1	3	84	
TN550.35.1.2	TN550	35	1	2	3	84	
W12-6.35.1.1	W12-6	35	1	1	3	84	
W12-6.35.1.2	W12-6	35	1	2	3	84	
W23.35.1.1	W23	35	1	1	3	84	
W23.35.1.2	W23	35	1	2	3	84	
W3-5.35.1.1	W3-5	35	1	1	3	84	
W3-5.35.1.2	W3-5	35	1	2	3	84	
Dm13.35.2.1	Dm13	35	2	1	3	84	
Dm13.35.2.2	Dm13	35	2	2	3	84	
Et12.35.2.1	Et12	35	2	1	3	84	
Et12.35.2.2	Et12	35	2	2	3	84	
Et14.35.2.1	Et14	35	2	1	3	84	
Et14.35.2.2	Et14	35	2	2	3	84	
Et17.35.2.1	Et17	35	2	1	3	84	
Et17.35.2.2	Et17	35	2	2	3	84	
Et18.35.2.1	Et18	35	2	1	3	84	
Et18.35.2.2	Et18	35	2	2	3	84	
IN12-4.35.2.1	IN12-4	35	2	1	3	84	
IN12-4.35.2.2	IN12-4	35	2	2	3	84	
IN12-8-3.35.2.1	IN12-8-3	35	2	1	3	84	
IN12-8-3.35.2.2	IN12-8-3	35	2	2	3	84	
IN12-9-4.35.2.1	IN12-9-4	35	2	1	3	84	
IN12-9-4.35.2.2	IN12-9-4	35	2	2	3	84	
IN12-9-6.35.2.1	IN12-9-6	35	2	1	3	84	
IN12-9-6.35.2.2	IN12-9-6	35	2	2	3	84	
IN12-PO-3.35.2.1	IN12-PO-3	35	2	1	3	84	
IN12-PO-3.35.2.2	IN12-PO-3	35	2	2	3	84	
Md10.35.2.1	Md10	35	2	1	3	84	
Md10.35.2.2	Md10	35	2	2	3	84	
Md3.35.2.1	Md3	35	2	1	3	84	
Md3.35.2.2	Md3	35	2	2	3	84	
Md5.35.2.1	Md5	35	2	1	3	84	
Md5.35.2.2	Md5	35	2	2	3	84	
Md6.35.2.1	Md6	35	2	1	3	84	
Md6.35.2.2	Md6	35	2	2	3	84	
Md7.35.2.1	Md7	35	2	1	3	84	
Md7.35.2.2	Md7	35	2	2	3	84	
MP144.35.2.1	MP144	35	2	1	3	84	
MP144.35.2.2	MP144	35	2	2	3	84	
MP220.35.2.1	MP220	35	2	1	3	84	
MP220.35.2.2	MP220	35	2	2	3	84	
MP223.35.2.1	MP223	35	2	1	3	84	
MP223.35.2.2	MP223	35	2	2	3	82.83	
MP249.35.2.1	MP249	35	2	1	3	84	
MP249.35.2.2	MP249	35	2	2	3	84	
MP250.35.2.1	MP250	35	2	1	3	84	
MP250.35.2.2	MP250	35	2	2	3	84	
MP258.35.2.1	MP258	35	2	1	3	84	
MP258.35.2.2	MP258	35	2	2	3	84	
TN262.35.2.1	TN262	35	2	1	3	84	
TN262.35.2.2	TN262	35	2	2	3	84	
TN264.35.2.1	TN264	35	2	1	3	84	
TN264.35.2.2	TN264	35	2	2	3	84	
TN270.35.2.1	TN270	35	2	1	3	84	
TN270.35.2.2	TN270	35	2	2	3	84	
TN279.35.2.1	TN279	35	2	1	3	84	
TN279.35.2.2	TN279	35	2	2	3	84	
TN280.35.2.1	TN280	35	2	1	3	84	
TN280.35.2.2	TN280	35	2	2	3	84	
TN380.35.2.1	TN380	35	2	1	3	84	
TN380.35.2.2	TN380	35	2	2	3	84	
TN4.35.2.1	TN4	35	2	1	3	84	
TN4.35.2.2	TN4	35	2	2	3	84	
TN501.35.2.1	TN501	35	2	1	3	61.56	
TN501.35.2.2	TN501	35	2	2	3	58.54	
TN550.35.2.1	TN550	35	2	1	3	84	
TN550.35.2.2	TN550	35	2	2	3	84	
W12-6.35.2.1	W12-6	35	2	1	3	84	
W12-6.35.2.2	W12-6	35	2	2	3	84	
W23.35.2.1	W23	35	2	1	3	84	
W23.35.2.2	W23	35	2	2	3	84	
W3-5.35.2.1	W3-5	35	2	1	3	84	
W3-5.35.2.2	W3-5	35	2	2	3	84	
Dm13.40.1.1	Dm13	40	1	1	3	36.96	
Dm13.40.1.2	Dm13	40	1	2	3	36.31	
Et12.40.1.1	Et12	40	1	1	3	84	
Et12.40.1.2	Et12	40	1	2	3	84	
Et14.40.1.1	Et14	40	1	1	3	84	
Et14.40.1.2	Et14	40	1	2	3	84	
Et17.40.1.1	Et17	40	1	1	3	43.46	
Et17.40.1.2	Et17	40	1	2	3	42.26	
Et18.40.1.1	Et18	40	1	1	3	84	
Et18.40.1.2	Et18	40	1	2	3	84	
IN12-4.40.1.1	IN12-4	40	1	1	3	84	
IN12-4.40.1.2	IN12-4	40	1	2	3	84	
IN12-8-3.40.1.1	IN12-8-3	40	1	1	3	73.83	
IN12-8-3.40.1.2	IN12-8-3	40	1	2	3	72.49	
IN12-9-4.40.1.1	IN12-9-4	40	1	1	3	33.24	
IN12-9-4.40.1.2	IN12-9-4	40	1	2	3	34.06	
IN12-9-6.40.1.1	IN12-9-6	40	1	1	3	65.6	
IN12-9-6.40.1.2	IN12-9-6	40	1	2	3	64.59	
IN12-PO-3.40.1.1	IN12-PO-3	40	1	1	3	50.68	
IN12-PO-3.40.1.2	IN12-PO-3	40	1	2	3	50.5	
Md10.40.1.1	Md10	40	1	1	3	76.15	
Md10.40.1.2	Md10	40	1	2	3	75.83	
Md3.40.1.1	Md3	40	1	1	3	77.42	
Md3.40.1.2	Md3	40	1	2	3	76.75	
Md5.40.1.1	Md5	40	1	1	3	37.44	
Md5.40.1.2	Md5	40	1	2	3	37.92	
Md6.40.1.1	Md6	40	1	1	3	84	
Md6.40.1.2	Md6	40	1	2	3	84	
Md7.40.1.1	Md7	40	1	1	3	84	
Md7.40.1.2	Md7	40	1	2	3	84	
MP144.40.1.1	MP144	40	1	1	3	33.17	
MP144.40.1.2	MP144	40	1	2	3	35.71	
MP220.40.1.1	MP220	40	1	1	3	79.93	
MP220.40.1.2	MP220	40	1	2	3	81.19	
MP223.40.1.1	MP223	40	1	1	3	46.88	
MP223.40.1.2	MP223	40	1	2	3	45.98	
MP249.40.1.1	MP249	40	1	1	3	57.4	
MP249.40.1.2	MP249	40	1	2	3	57.21	
MP250.40.1.1	MP250	40	1	1	3	58.19	
MP250.40.1.2	MP250	40	1	2	3	58.66	
MP258.40.1.1	MP258	40	1	1	3	59.08	
MP258.40.1.2	MP258	40	1	2	3	59.46	
TN262.40.1.1	TN262	40	1	1	3	58.74	
TN262.40.1.2	TN262	40	1	2	3	58.79	
TN264.40.1.1	TN264	40	1	1	3	56.49	
TN264.40.1.2	TN264	40	1	2	3	55.87	
TN270.40.1.1	TN270	40	1	1	3	77.16	
TN270.40.1.2	TN270	40	1	2	3	78.78	
TN279.40.1.1	TN279	40	1	1	3	76.77	
TN279.40.1.2	TN279	40	1	2	3	78.68	
TN280.40.1.1	TN280	40	1	1	3	72.33	
TN280.40.1.2	TN280	40	1	2	3	71.29	
TN380.40.1.1	TN380	40	1	1	3	84	
TN380.40.1.2	TN380	40	1	2	3	84	
TN4.40.1.1	TN4	40	1	1	3	84	
TN4.40.1.2	TN4	40	1	2	3	84	
TN501.40.1.1	TN501	40	1	1	3	46.19	
TN501.40.1.2	TN501	40	1	2	3	46.19	
TN550.40.1.1	TN550	40	1	1	3	51.4	
TN550.40.1.2	TN550	40	1	2	3	50.63	
W12-6.40.1.1	W12-6	40	1	1	3	34.99	
W12-6.40.1.2	W12-6	40	1	2	3	35.47	
W23.40.1.1	W23	40	1	1	3	51.3	
W23.40.1.2	W23	40	1	2	3	51.72	
W3-5.40.1.1	W3-5	40	1	1	3	34.14	
W3-5.40.1.2	W3-5	40	1	2	3	35.84	
Dm13.40.2.1	Dm13	40	2	1	3	51.03	
Dm13.40.2.2	Dm13	40	2	2	3	53.25	
Et12.40.2.1	Et12	40	2	1	3	84	
Et12.40.2.2	Et12	40	2	2	3	84	
Et14.40.2.1	Et14	40	2	1	3	84	
Et14.40.2.2	Et14	40	2	2	3	84	
Et17.40.2.1	Et17	40	2	1	3	56.24	
Et17.40.2.2	Et17	40	2	2	3	57.63	
Et18.40.2.1	Et18	40	2	1	3	84	
Et18.40.2.2	Et18	40	2	2	3	84	
IN12-4.40.2.1	IN12-4	40	2	1	3	84	
IN12-4.40.2.2	IN12-4	40	2	2	3	84	
IN12-8-3.40.2.1	IN12-8-3	40	2	1	3	84	
IN12-8-3.40.2.2	IN12-8-3	40	2	2	3	84	
IN12-9-4.40.2.1	IN12-9-4	40	2	1	3	33.83	
IN12-9-4.40.2.2	IN12-9-4	40	2	2	3	34	
IN12-9-6.40.2.1	IN12-9-6	40	2	1	3	84	
IN12-9-6.40.2.2	IN12-9-6	40	2	2	3	84	
IN12-PO-3.40.2.1	IN12-PO-3	40	2	1	3	68.47	
IN12-PO-3.40.2.2	IN12-PO-3	40	2	2	3	69.58	
Md10.40.2.1	Md10	40	2	1	3	80.06	
Md10.40.2.2	Md10	40	2	2	3	80.34	
Md3.40.2.1	Md3	40	2	1	3	51.39	
Md3.40.2.2	Md3	40	2	2	3	53.87	
Md5.40.2.1	Md5	40	2	1	3	47.65	
Md5.40.2.2	Md5	40	2	2	3	47.48	
Md6.40.2.1	Md6	40	2	1	3	84	
Md6.40.2.2	Md6	40	2	2	3	84	
Md7.40.2.1	Md7	40	2	1	3	84	
Md7.40.2.2	Md7	40	2	2	3	84	
MP144.40.2.1	MP144	40	2	1	3	24.61	
MP144.40.2.2	MP144	40	2	2	3	25.92	
MP220.40.2.1	MP220	40	2	1	3	84	
MP220.40.2.2	MP220	40	2	2	3	84	
MP223.40.2.1	MP223	40	2	1	3	33.96	
MP223.40.2.2	MP223	40	2	2	3	33.75	
MP249.40.2.1	MP249	40	2	1	3	45.73	
MP249.40.2.2	MP249	40	2	2	3	49.37	
MP250.40.2.1	MP250	40	2	1	3	54.01	
MP250.40.2.2	MP250	40	2	2	3	53.62	
MP258.40.2.1	MP258	40	2	1	3	66.67	
MP258.40.2.2	MP258	40	2	2	3	64.45	
TN262.40.2.1	TN262	40	2	1	3	77.57	
TN262.40.2.2	TN262	40	2	2	3	77.95	
TN264.40.2.1	TN264	40	2	1	3	41.71	
TN264.40.2.2	TN264	40	2	2	3	40.91	
TN270.40.2.1	TN270	40	2	1	3	65.06	
TN270.40.2.2	TN270	40	2	2	3	65.59	
TN279.40.2.1	TN279	40	2	1	3	72.8	
TN279.40.2.2	TN279	40	2	2	3	74.38	
TN280.40.2.1	TN280	40	2	1	3	69.77	
TN280.40.2.2	TN280	40	2	2	3	70.36	
TN380.40.2.1	TN380	40	2	1	3	84	
TN380.40.2.2	TN380	40	2	2	3	84	
TN4.40.2.1	TN4	40	2	1	3	84	
TN4.40.2.2	TN4	40	2	2	3	84	
TN501.40.2.1	TN501	40	2	1	3	47.4	
TN501.40.2.2	TN501	40	2	2	3	48.75	
TN550.40.2.1	TN550	40	2	1	3	55.53	
TN550.40.2.2	TN550	40	2	2	3	54.98	
W12-6.40.2.1	W12-6	40	2	1	3	26.79	
W12-6.40.2.2	W12-6	40	2	2	3	29.45	
W23.40.2.1	W23	40	2	1	3	50.01	
W23.40.2.2	W23	40	2	2	3	42.58	
W3-5.40.2.1	W3-5	40	2	1	3	32.25	
W3-5.40.2.2	W3-5	40	2	2	3	31.87	
Dm13.15.1.1	Dm13	15	1	1	4	49.53	
Dm13.15.1.2	Dm13	15	1	2	4	50.17	
Et12.15.1.1	Et12	15	1	1	4	51.41	
Et12.15.1.2	Et12	15	1	2	4	51.4	
Et14.15.1.1	Et14	15	1	1	4	42.46	
Et14.15.1.2	Et14	15	1	2	4	43.98	
Et17.15.1.1	Et17	15	1	1	4	47.47	
Et17.15.1.2	Et17	15	1	2	4	50.95	
Et18.15.1.1	Et18	15	1	1	4	47.23	
Et18.15.1.2	Et18	15	1	2	4	48.37	
IN12-4.15.1.1	IN12-4	15	1	1	4	44.67	
IN12-4.15.1.2	IN12-4	15	1	2	4	43.17	
IN12-8-3.15.1.1	IN12-8-3	15	1	1	4	51.71	
IN12-8-3.15.1.2	IN12-8-3	15	1	2	4	50.69	
IN12-9-4.15.1.1	IN12-9-4	15	1	1	4	49.82	
IN12-9-4.15.1.2	IN12-9-4	15	1	2	4	49.96	
IN12-9-6.15.1.1	IN12-9-6	15	1	1	4	44.01	
IN12-9-6.15.1.2	IN12-9-6	15	1	2	4	46.47	
IN12-PO-3.15.1.1	IN12-PO-3	15	1	1	4	46.11	
IN12-PO-3.15.1.2	IN12-PO-3	15	1	2	4	43.73	
Md10.15.1.1	Md10	15	1	1	4	43.37	
Md10.15.1.2	Md10	15	1	2	4	43.31	
Md3.15.1.1	Md3	15	1	1	4	40.24	
Md3.15.1.2	Md3	15	1	2	4	40.06	
Md5.15.1.1	Md5	15	1	1	4	46.91	
Md5.15.1.2	Md5	15	1	2	4	46.96	
Md6.15.1.1	Md6	15	1	1	4	46.81	
Md6.15.1.2	Md6	15	1	2	4	44.68	
Md7.15.1.1	Md7	15	1	1	4	45.26	
Md7.15.1.2	Md7	15	1	2	4	44.14	
MP144.15.1.1	MP144	15	1	1	4	40.52	
MP144.15.1.2	MP144	15	1	2	4	40.5	
MP220.15.1.1	MP220	15	1	1	4	42.07	
MP220.15.1.2	MP220	15	1	2	4	42.4	
MP223.15.1.1	MP223	15	1	1	4	42.32	
MP223.15.1.2	MP223	15	1	2	4	39.8	
MP249.15.1.1	MP249	15	1	1	4	41.51	
MP249.15.1.2	MP249	15	1	2	4	40.96	
MP250.15.1.1	MP250	15	1	1	4	44.32	
MP250.15.1.2	MP250	15	1	2	4	44.1	
MP258.15.1.1	MP258	15	1	1	4	49.74	
MP258.15.1.2	MP258	15	1	2	4	48.83	
TN262.15.1.1	TN262	15	1	1	4	43.52	
TN262.15.1.2	TN262	15	1	2	4	43.42	
TN264.15.1.1	TN264	15	1	1	4	52.31	
TN264.15.1.2	TN264	15	1	2	4	49.41	
TN270.15.1.1	TN270	15	1	1	4	49.83	
TN270.15.1.2	TN270	15	1	2	4	51.58	
TN279.15.1.1	TN279	15	1	1	4	42.79	
TN279.15.1.2	TN279	15	1	2	4	42.95	
TN280.15.1.1	TN280	15	1	1	4	41.87	
TN280.15.1.2	TN280	15	1	2	4	42.01	
TN380.15.1.1	TN380	15	1	1	4	35.6	
TN380.15.1.2	TN380	15	1	2	4	39.84	
TN4.15.1.1	TN4	15	1	1	4	33.84	
TN4.15.1.2	TN4	15	1	2	4	34.65	
TN501.15.1.1	TN501	15	1	1	4	32.08	
TN501.15.1.2	TN501	15	1	2	4	31.7	
TN550.15.1.1	TN550	15	1	1	4	42.57	
TN550.15.1.2	TN550	15	1	2	4	42.2	
W12-6.15.1.1	W12-6	15	1	1	4	41.63	
W12-6.15.1.2	W12-6	15	1	2	4	41.19	
W23.15.1.1	W23	15	1	1	4	46.1	
W23.15.1.2	W23	15	1	2	4	45.7	
W3-5.15.1.1	W3-5	15	1	1	4	43.58	
W3-5.15.1.2	W3-5	15	1	2	4	40.4	
Dm13.15.2.1	Dm13	15	2	1	4	49.57	
Dm13.15.2.2	Dm13	15	2	2	4	48.99	
Et12.15.2.1	Et12	15	2	1	4	50.92	
Et12.15.2.2	Et12	15	2	2	4	47.77	
Et14.15.2.1	Et14	15	2	1	4	46.91	
Et14.15.2.2	Et14	15	2	2	4	42.41	
Et17.15.2.1	Et17	15	2	1	4	48.35	
Et17.15.2.2	Et17	15	2	2	4	48.35	
Et18.15.2.1	Et18	15	2	1	4	46.8	
Et18.15.2.2	Et18	15	2	2	4	47.12	
IN12-4.15.2.1	IN12-4	15	2	1	4	42.5	
IN12-4.15.2.2	IN12-4	15	2	2	4	43.06	
IN12-8-3.15.2.1	IN12-8-3	15	2	1	4	52.94	
IN12-8-3.15.2.2	IN12-8-3	15	2	2	4	55.13	
IN12-9-4.15.2.1	IN12-9-4	15	2	1	4	52.64	
IN12-9-4.15.2.2	IN12-9-4	15	2	2	4	52.56	
IN12-9-6.15.2.1	IN12-9-6	15	2	1	4	50.01	
IN12-9-6.15.2.2	IN12-9-6	15	2	2	4	46.26	
IN12-PO-3.15.2.1	IN12-PO-3	15	2	1	4	48.94	
IN12-PO-3.15.2.2	IN12-PO-3	15	2	2	4	47.61	
Md10.15.2.1	Md10	15	2	1	4	43.63	
Md10.15.2.2	Md10	15	2	2	4	44.15	
Md3.15.2.1	Md3	15	2	1	4	44.31	
Md3.15.2.2	Md3	15	2	2	4	43.18	
Md5.15.2.1	Md5	15	2	1	4	45.53	
Md5.15.2.2	Md5	15	2	2	4	45.75	
Md6.15.2.1	Md6	15	2	1	4	46.68	
Md6.15.2.2	Md6	15	2	2	4	45.33	
Md7.15.2.1	Md7	15	2	1	4	43.31	
Md7.15.2.2	Md7	15	2	2	4	43.26	
MP144.15.2.1	MP144	15	2	1	4	40.35	
MP144.15.2.2	MP144	15	2	2	4	39.46	
MP220.15.2.1	MP220	15	2	1	4	42.79	
MP220.15.2.2	MP220	15	2	2	4	43.06	
MP223.15.2.1	MP223	15	2	1	4	39.79	
MP223.15.2.2	MP223	15	2	2	4	39.76	
MP249.15.2.1	MP249	15	2	1	4	41.26	
MP249.15.2.2	MP249	15	2	2	4	41.26	
MP250.15.2.1	MP250	15	2	1	4	45.93	
MP250.15.2.2	MP250	15	2	2	4	46.51	
MP258.15.2.1	MP258	15	2	1	4	49.48	
MP258.15.2.2	MP258	15	2	2	4	49.39	
TN262.15.2.1	TN262	15	2	1	4	42.62	
TN262.15.2.2	TN262	15	2	2	4	42.62	
TN264.15.2.1	TN264	15	2	1	4	53.84	
TN264.15.2.2	TN264	15	2	2	4	49.58	
TN270.15.2.1	TN270	15	2	1	4	51.41	
TN270.15.2.2	TN270	15	2	2	4	52.35	
TN279.15.2.1	TN279	15	2	1	4	46.35	
TN279.15.2.2	TN279	15	2	2	4	44.13	
TN280.15.2.1	TN280	15	2	1	4	43.71	
TN280.15.2.2	TN280	15	2	2	4	44.14	
TN380.15.2.1	TN380	15	2	1	4	36.51	
TN380.15.2.2	TN380	15	2	2	4	35.46	
TN4.15.2.1	TN4	15	2	1	4	32.1	
TN4.15.2.2	TN4	15	2	2	4	31.57	
TN501.15.2.1	TN501	15	2	1	4	32.34	
TN501.15.2.2	TN501	15	2	2	4	32.35	
TN550.15.2.1	TN550	15	2	1	4	43.62	
TN550.15.2.2	TN550	15	2	2	4	42.35	
W12-6.15.2.1	W12-6	15	2	1	4	43.14	
W12-6.15.2.2	W12-6	15	2	2	4	42.52	
W23.15.2.1	W23	15	2	1	4	41.81	
W23.15.2.2	W23	15	2	2	4	41.69	
W3-5.15.2.1	W3-5	15	2	1	4	44.56	
W3-5.15.2.2	W3-5	15	2	2	4	43.65	
Dm13.20.1.1	Dm13	20	1	1	4	84	
Dm13.20.1.2	Dm13	20	1	2	4	84	
Et12.20.1.1	Et12	20	1	1	4	78.24	
Et12.20.1.2	Et12	20	1	2	4	78.26	
Et14.20.1.1	Et14	20	1	1	4	78.69	
Et14.20.1.2	Et14	20	1	2	4	78.07	
Et17.20.1.1	Et17	20	1	1	4	84	
Et17.20.1.2	Et17	20	1	2	4	84	
Et18.20.1.1	Et18	20	1	1	4	84	
Et18.20.1.2	Et18	20	1	2	4	84	
IN12-4.20.1.1	IN12-4	20	1	1	4	79.02	
IN12-4.20.1.2	IN12-4	20	1	2	4	78.49	
IN12-8-3.20.1.1	IN12-8-3	20	1	1	4	84	
IN12-8-3.20.1.2	IN12-8-3	20	1	2	4	84	
IN12-9-4.20.1.1	IN12-9-4	20	1	1	4	84	
IN12-9-4.20.1.2	IN12-9-4	20	1	2	4	84	
IN12-9-6.20.1.1	IN12-9-6	20	1	1	4	77.66	
IN12-9-6.20.1.2	IN12-9-6	20	1	2	4	75.81	
IN12-PO-3.20.1.1	IN12-PO-3	20	1	1	4	81.74	
IN12-PO-3.20.1.2	IN12-PO-3	20	1	2	4	80.94	
Md10.20.1.1	Md10	20	1	1	4	79.72	
Md10.20.1.2	Md10	20	1	2	4	81.14	
Md3.20.1.1	Md3	20	1	1	4	70.66	
Md3.20.1.2	Md3	20	1	2	4	71.7	
Md5.20.1.1	Md5	20	1	1	4	84	
Md5.20.1.2	Md5	20	1	2	4	83.77	
Md6.20.1.1	Md6	20	1	1	4	84	
Md6.20.1.2	Md6	20	1	2	4	82.39	
Md7.20.1.1	Md7	20	1	1	4	75.36	
Md7.20.1.2	Md7	20	1	2	4	76.12	
MP144.20.1.1	MP144	20	1	1	4	71	
MP144.20.1.2	MP144	20	1	2	4	70.46	
MP220.20.1.1	MP220	20	1	1	4	78.11	
MP220.20.1.2	MP220	20	1	2	4	76.51	
MP223.20.1.1	MP223	20	1	1	4	62.88	
MP223.20.1.2	MP223	20	1	2	4	62.88	
MP249.20.1.1	MP249	20	1	1	4	80.63	
MP249.20.1.2	MP249	20	1	2	4	78.25	
MP250.20.1.1	MP250	20	1	1	4	84	
MP250.20.1.2	MP250	20	1	2	4	84	
MP258.20.1.1	MP258	20	1	1	4	84	
MP258.20.1.2	MP258	20	1	2	4	84	
TN262.20.1.1	TN262	20	1	1	4	75.75	
TN262.20.1.2	TN262	20	1	2	4	75.51	
TN264.20.1.1	TN264	20	1	1	4	84	
TN264.20.1.2	TN264	20	1	2	4	84	
TN270.20.1.1	TN270	20	1	1	4	84	
TN270.20.1.2	TN270	20	1	2	4	84	
TN279.20.1.1	TN279	20	1	1	4	84	
TN279.20.1.2	TN279	20	1	2	4	83.33	
TN280.20.1.1	TN280	20	1	1	4	84	
TN280.20.1.2	TN280	20	1	2	4	83.83	
TN380.20.1.1	TN380	20	1	1	4	51.78	
TN380.20.1.2	TN380	20	1	2	4	56.58	
TN4.20.1.1	TN4	20	1	1	4	71.02	
TN4.20.1.2	TN4	20	1	2	4	68.63	
TN501.20.1.1	TN501	20	1	1	4	55.48	
TN501.20.1.2	TN501	20	1	2	4	61.52	
TN550.20.1.1	TN550	20	1	1	4	84	
TN550.20.1.2	TN550	20	1	2	4	84	
W12-6.20.1.1	W12-6	20	1	1	4	84	
W12-6.20.1.2	W12-6	20	1	2	4	82.41	
W23.20.1.1	W23	20	1	1	4	83.42	
W23.20.1.2	W23	20	1	2	4	81.53	
W3-5.20.1.1	W3-5	20	1	1	4	83.58	
W3-5.20.1.2	W3-5	20	1	2	4	78.8	
Dm13.20.2.1	Dm13	20	2	1	4	84	
Dm13.20.2.2	Dm13	20	2	2	4	84	
Et12.20.2.1	Et12	20	2	1	4	81.2	
Et12.20.2.2	Et12	20	2	2	4	80.13	
Et14.20.2.1	Et14	20	2	1	4	82.66	
Et14.20.2.2	Et14	20	2	2	4	78.84	
Et17.20.2.1	Et17	20	2	1	4	84	
Et17.20.2.2	Et17	20	2	2	4	84	
Et18.20.2.1	Et18	20	2	1	4	84	
Et18.20.2.2	Et18	20	2	2	4	84	
IN12-4.20.2.1	IN12-4	20	2	1	4	82.26	
IN12-4.20.2.2	IN12-4	20	2	2	4	81.54	
IN12-8-3.20.2.1	IN12-8-3	20	2	1	4	84	
IN12-8-3.20.2.2	IN12-8-3	20	2	2	4	84	
IN12-9-4.20.2.1	IN12-9-4	20	2	1	4	84	
