code	isolate	temp_C	replicate	axis	dpi	col_diam_mm_corr
TN264.30.2.1	TN264	30	2	1	1	23.26
TN264.30.2.2	TN264	30	2	2	1	23.92
TN270.30.2.1	TN270	30	2	1	1	24.29
TN270.30.2.2	TN270	30	2	2	1	24.29
TN279.30.2.1	TN279	30	2	1	1	19
TN279.30.2.2	TN279	30	2	2	1	20.46
TN280.30.2.1	TN280	30	2	1	1	25.23
TN280.30.2.2	TN280	30	2	2	1	25.19
TN380.30.2.1	TN380	30	2	1	1	13.58
TN380.30.2.2	TN380	30	2	2	1	13.53
TN4.30.2.1	TN4	30	2	1	1	14.92
TN4.30.2.2	TN4	30	2	2	1	15.07
TN501.30.2.1	TN501	30	2	1	1	8.73
TN501.30.2.2	TN501	30	2	2	1	9.94
TN550.30.2.1	TN550	30	2	1	1	19.29
TN550.30.2.2	TN550	30	2	2	1	19.91
W12-6.30.2.1	W12-6	30	2	1	1	19.51
W12-6.30.2.2	W12-6	30	2	2	1	18.94
W23.30.2.1	W23	30	2	1	1	20.29
W23.30.2.2	W23	30	2	2	1	20.91
W3-5.30.2.1	W3-5	30	2	1	1	15.2
W3-5.30.2.2	W3-5	30	2	2	1	13.72
Dm13.35.1.1	Dm13	35	1	1	1	36.23
Dm13.35.1.2	Dm13	35	1	2	1	35.1
Et12.35.1.1	Et12	35	1	1	1	43.41
Et12.35.1.2	Et12	35	1	2	1	42.82
Et14.35.1.1	Et14	35	1	1	1	41.44
Et14.35.1.2	Et14	35	1	2	1	41.37
Et17.35.1.1	Et17	35	1	1	1	29.55
Et17.35.1.2	Et17	35	1	2	1	28.85
Et18.35.1.1	Et18	35	1	1	1	41.61
Et18.35.1.2	Et18	35	1	2	1	41.85
IN12-4.35.1.1	IN12-4	35	1	1	1	38.55
IN12-4.35.1.2	IN12-4	35	1	2	1	38.72
IN12-8-3.35.1.1	IN12-8-3	35	1	1	1	40.44
IN12-8-3.35.1.2	IN12-8-3	35	1	2	1	40.7
IN12-9-4.35.1.1	IN12-9-4	35	1	1	1	37.05
IN12-9-4.35.1.2	IN12-9-4	35	1	2	1	35.85
IN12-9-6.35.1.1	IN12-9-6	35	1	1	1	35.89
IN12-9-6.35.1.2	IN12-9-6	35	1	2	1	33.38
IN12-PO-3.35.1.1	IN12-PO-3	35	1	1	1	36.47
IN12-PO-3.35.1.2	IN12-PO-3	35	1	2	1	36.1
Md10.35.1.1	Md10	35	1	1	1	38.12
Md10.35.1.2	Md10	35	1	2	1	37.95
Md3.35.1.1	Md3	35	1	1	1	36.06
Md3.35.1.2	Md3	35	1	2	1	36.94
Md5.35.1.1	Md5	35	1	1	1	36.22
Md5.35.1.2	Md5	35	1	2	1	37.03
Md6.35.1.1	Md6	35	1	1	1	37.96
Md6.35.1.2	Md6	35	1	2	1	35.91
Md7.35.1.1	Md7	35	1	1	1	34.3
Md7.35.1.2	Md7	35	1	2	1	34.51
MP144.35.1.1	MP144	35	1	1	1	23.91
MP144.35.1.2	MP144	35	1	2	1	23.21
MP220.35.1.1	MP220	35	1	1	1	34.74
MP220.35.1.2	MP220	35	1	2	1	34.14
MP223.35.1.1	MP223	35	1	1	1	23.95
MP223.35.1.2	MP223	35	1	2	1	21.49
MP249.35.1.1	MP249	35	1	1	1	34.21
MP249.35.1.2	MP249	35	1	2	1	34.21
MP250.35.1.1	MP250	35	1	1	1	34.48
MP250.35.1.2	MP250	35	1	2	1	33.34
MP258.35.1.1	MP258	35	1	1	1	28.62
MP258.35.1.2	MP258	35	1	2	1	29.31
TN262.35.1.1	TN262	35	1	1	1	34.03
TN262.35.1.2	TN262	35	1	2	1	34.35
TN264.35.1.1	TN264	35	1	1	1	34
TN264.35.1.2	TN264	35	1	2	1	33.21
TN270.35.1.1	TN270	35	1	1	1	34.43
TN270.35.1.2	TN270	35	1	2	1	35.04
TN279.35.1.1	TN279	35	1	1	1	29.71
TN279.35.1.2	TN279	35	1	2	1	29.11
TN280.35.1.1	TN280	35	1	1	1	35.31
TN280.35.1.2	TN280	35	1	2	1	35.27
TN380.35.1.1	TN380	35	1	1	1	27.86
TN380.35.1.2	TN380	35	1	2	1	27.82
TN4.35.1.1	TN4	35	1	1	1	25.98
TN4.35.1.2	TN4	35	1	2	1	26.17
TN501.35.1.1	TN501	35	1	1	1	13.5
TN501.35.1.2	TN501	35	1	2	1	13.9
TN550.35.1.1	TN550	35	1	1	1	27.01
TN550.35.1.2	TN550	35	1	2	1	28.42
W12-6.35.1.1	W12-6	35	1	1	1	23.71
W12-6.35.1.2	W12-6	35	1	2	1	23.92
W23.35.1.1	W23	35	1	1	1	30.76
W23.35.1.2	W23	35	1	2	1	30.76
W3-5.35.1.1	W3-5	35	1	1	1	23.04
W3-5.35.1.2	W3-5	35	1	2	1	24.1
Dm13.35.2.1	Dm13	35	2	1	1	41.01
Dm13.35.2.2	Dm13	35	2	2	1	38.93
Et12.35.2.1	Et12	35	2	1	1	46.27
Et12.35.2.2	Et12	35	2	2	1	48.59
Et14.35.2.1	Et14	35	2	1	1	46.24
Et14.35.2.2	Et14	35	2	2	1	47.39
Et17.35.2.1	Et17	35	2	1	1	31.95
Et17.35.2.2	Et17	35	2	2	1	33.2
Et18.35.2.1	Et18	35	2	1	1	40.78
Et18.35.2.2	Et18	35	2	2	1	42.16
IN12-4.35.2.1	IN12-4	35	2	1	1	41.76
IN12-4.35.2.2	IN12-4	35	2	2	1	41.76
IN12-8-3.35.2.1	IN12-8-3	35	2	1	1	47.05
IN12-8-3.35.2.2	IN12-8-3	35	2	2	1	46.72
IN12-9-4.35.2.1	IN12-9-4	35	2	1	1	33.16
IN12-9-4.35.2.2	IN12-9-4	35	2	2	1	33.16
IN12-9-6.35.2.1	IN12-9-6	35	2	1	1	39.22
IN12-9-6.35.2.2	IN12-9-6	35	2	2	1	38.2
IN12-PO-3.35.2.1	IN12-PO-3	35	2	1	1	34.37
IN12-PO-3.35.2.2	IN12-PO-3	35	2	2	1	35.3
Md10.35.2.1	Md10	35	2	1	1	37.31
Md10.35.2.2	Md10	35	2	2	1	36.27
Md3.35.2.1	Md3	35	2	1	1	39.94
Md3.35.2.2	Md3	35	2	2	1	40.23
Md5.35.2.1	Md5	35	2	1	1	38.79
Md5.35.2.2	Md5	35	2	2	1	38.37
Md6.35.2.1	Md6	35	2	1	1	40.92
Md6.35.2.2	Md6	35	2	2	1	38.08
Md7.35.2.1	Md7	35	2	1	1	31.73
Md7.35.2.2	Md7	35	2	2	1	32.18
MP144.35.2.1	MP144	35	2	1	1	25.02
MP144.35.2.2	MP144	35	2	2	1	25.53
MP220.35.2.1	MP220	35	2	1	1	38.96
MP220.35.2.2	MP220	35	2	2	1	36.89
MP223.35.2.1	MP223	35	2	1	1	23.63
MP223.35.2.2	MP223	35	2	2	1	23.27
MP249.35.2.1	MP249	35	2	1	1	34.23
MP249.35.2.2	MP249	35	2	2	1	35.25
MP250.35.2.1	MP250	35	2	1	1	35.83
MP250.35.2.2	MP250	35	2	2	1	35.83
MP258.35.2.1	MP258	35	2	1	1	27.33
MP258.35.2.2	MP258	35	2	2	1	27.33
TN262.35.2.1	TN262	35	2	1	1	33.91
TN262.35.2.2	TN262	35	2	2	1	31.98
TN264.35.2.1	TN264	35	2	1	1	31.63
TN264.35.2.2	TN264	35	2	2	1	30.09
TN270.35.2.1	TN270	35	2	1	1	34.46
TN270.35.2.2	TN270	35	2	2	1	34.71
TN279.35.2.1	TN279	35	2	1	1	30.66
TN279.35.2.2	TN279	35	2	2	1	30.53
TN280.35.2.1	TN280	35	2	1	1	33.4
TN280.35.2.2	TN280	35	2	2	1	34.53
TN380.35.2.1	TN380	35	2	1	1	30.06
TN380.35.2.2	TN380	35	2	2	1	30.06
TN4.35.2.1	TN4	35	2	1	1	25.81
TN4.35.2.2	TN4	35	2	2	1	25.71
TN501.35.2.1	TN501	35	2	1	1	16.76
TN501.35.2.2	TN501	35	2	2	1	15.62
TN550.35.2.1	TN550	35	2	1	1	24.91
TN550.35.2.2	TN550	35	2	2	1	26.24
W12-6.35.2.1	W12-6	35	2	1	1	25.12
W12-6.35.2.2	W12-6	35	2	2	1	24.83
W23.35.2.1	W23	35	2	1	1	30.23
W23.35.2.2	W23	35	2	2	1	31.08
W3-5.35.2.1	W3-5	35	2	1	1	22.44
W3-5.35.2.2	W3-5	35	2	2	1	22.91
Dm13.40.1.1	Dm13	40	1	1	1	11.34
Dm13.40.1.2	Dm13	40	1	2	1	11.22
Et12.40.1.1	Et12	40	1	1	1	21.36
Et12.40.1.2	Et12	40	1	2	1	21.68
Et14.40.1.1	Et14	40	1	1	1	21.37
Et14.40.1.2	Et14	40	1	2	1	20.69
Et17.40.1.1	Et17	40	1	1	1	16.13
Et17.40.1.2	Et17	40	1	2	1	16.54
Et18.40.1.1	Et18	40	1	1	1	25.44
Et18.40.1.2	Et18	40	1	2	1	25.67
IN12-4.40.1.1	IN12-4	40	1	1	1	25.11
IN12-4.40.1.2	IN12-4	40	1	2	1	25.11
IN12-8-3.40.1.1	IN12-8-3	40	1	1	1	27.53
IN12-8-3.40.1.2	IN12-8-3	40	1	2	1	27.33
IN12-9-4.40.1.1	IN12-9-4	40	1	1	1	22
IN12-9-4.40.1.2	IN12-9-4	40	1	2	1	22.78
IN12-9-6.40.1.1	IN12-9-6	40	1	1	1	23.57
IN12-9-6.40.1.2	IN12-9-6	40	1	2	1	22.95
IN12-PO-3.40.1.1	IN12-PO-3	40	1	1	1	24.15
IN12-PO-3.40.1.2	IN12-PO-3	40	1	2	1	24.85
Md10.40.1.1	Md10	40	1	1	1	27.42
Md10.40.1.2	Md10	40	1	2	1	26.99
Md3.40.1.1	Md3	40	1	1	1	14.24
Md3.40.1.2	Md3	40	1	2	1	14.68
Md5.40.1.1	Md5	40	1	1	1	15.92
Md5.40.1.2	Md5	40	1	2	1	15.72
Md6.40.1.1	Md6	40	1	1	1	20.52
Md6.40.1.2	Md6	40	1	2	1	20.97
Md7.40.1.1	Md7	40	1	1	1	21.28
Md7.40.1.2	Md7	40	1	2	1	21.28
MP144.40.1.1	MP144	40	1	1	1	16.5
MP144.40.1.2	MP144	40	1	2	1	16.76
MP220.40.1.1	MP220	40	1	1	1	21.82
MP220.40.1.2	MP220	40	1	2	1	21.53
MP223.40.1.1	MP223	40	1	1	1	17.3
MP223.40.1.2	MP223	40	1	2	1	17.3
MP249.40.1.1	MP249	40	1	1	1	19.75
MP249.40.1.2	MP249	40	1	2	1	19.88
MP250.40.1.1	MP250	40	1	1	1	20.06
MP250.40.1.2	MP250	40	1	2	1	20.81
MP258.40.1.1	MP258	40	1	1	1	21.18
MP258.40.1.2	MP258	40	1	2	1	21.5
TN262.40.1.1	TN262	40	1	1	1	23.07
TN262.40.1.2	TN262	40	1	2	1	23.26
TN264.40.1.1	TN264	40	1	1	1	14.65
TN264.40.1.2	TN264	40	1	2	1	14.86
TN270.40.1.1	TN270	40	1	1	1	16.59
TN270.40.1.2	TN270	40	1	2	1	16.55
TN279.40.1.1	TN279	40	1	1	1	15.61
TN279.40.1.2	TN279	40	1	2	1	16.43
TN280.40.1.1	TN280	40	1	1	1	17.72
TN280.40.1.2	TN280	40	1	2	1	17.72
TN380.40.1.1	TN380	40	1	1	1	19.36
TN380.40.1.2	TN380	40	1	2	1	19.31
TN4.40.1.1	TN4	40	1	1	1	18.29
TN4.40.1.2	TN4	40	1	2	1	17.49
TN501.40.1.1	TN501	40	1	1	1	15.01
TN501.40.1.2	TN501	40	1	2	1	14.45
TN550.40.1.1	TN550	40	1	1	1	17.22
TN550.40.1.2	TN550	40	1	2	1	17.05
W12-6.40.1.1	W12-6	40	1	1	1	14.63
W12-6.40.1.2	W12-6	40	1	2	1	14.63
W23.40.1.1	W23	40	1	1	1	18.82
W23.40.1.2	W23	40	1	2	1	19.42
W3-5.40.1.1	W3-5	40	1	1	1	13.9
W3-5.40.1.2	W3-5	40	1	2	1	14.61
Dm13.40.2.1	Dm13	40	2	1	1	8.88
Dm13.40.2.2	Dm13	40	2	2	1	8.88
Et12.40.2.1	Et12	40	2	1	1	18.88
Et12.40.2.2	Et12	40	2	2	1	19.37
Et14.40.2.1	Et14	40	2	1	1	20.64
Et14.40.2.2	Et14	40	2	2	1	21.23
Et17.40.2.1	Et17	40	2	1	1	12.52
Et17.40.2.2	Et17	40	2	2	1	13.29
Et18.40.2.1	Et18	40	2	1	1	23.18
Et18.40.2.2	Et18	40	2	2	1	22.77
IN12-4.40.2.1	IN12-4	40	2	1	1	26.43
IN12-4.40.2.2	IN12-4	40	2	2	1	24.69
IN12-8-3.40.2.1	IN12-8-3	40	2	1	1	25.94
IN12-8-3.40.2.2	IN12-8-3	40	2	2	1	24.55
IN12-9-4.40.2.1	IN12-9-4	40	2	1	1	21.51
IN12-9-4.40.2.2	IN12-9-4	40	2	2	1	21.51
IN12-9-6.40.2.1	IN12-9-6	40	2	1	1	21.09
IN12-9-6.40.2.2	IN12-9-6	40	2	2	1	21.09
IN12-PO-3.40.2.1	IN12-PO-3	40	2	1	1	22.08
IN12-PO-3.40.2.2	IN12-PO-3	40	2	2	1	23.59
Md10.40.2.1	Md10	40	2	1	1	24.48
Md10.40.2.2	Md10	40	2	2	1	24.48
Md3.40.2.1	Md3	40	2	1	1	6.96
Md3.40.2.2	Md3	40	2	2	1	6.27
Md5.40.2.1	Md5	40	2	1	1	8.56
Md5.40.2.2	Md5	40	2	2	1	8.42
Md6.40.2.1	Md6	40	2	1	1	12.64
Md6.40.2.2	Md6	40	2	2	1	13.03
Md7.40.2.1	Md7	40	2	1	1	14.91
Md7.40.2.2	Md7	40	2	2	1	14.91
MP144.40.2.1	MP144	40	2	1	1	10.96
MP144.40.2.2	MP144	40	2	2	1	11.19
MP220.40.2.1	MP220	40	2	1	1	18.27
MP220.40.2.2	MP220	40	2	2	1	18.21
MP223.40.2.1	MP223	40	2	1	1	15.91
MP223.40.2.2	MP223	40	2	2	1	15.9
MP249.40.2.1	MP249	40	2	1	1	11.02
MP249.40.2.2	MP249	40	2	2	1	10.84
MP250.40.2.1	MP250	40	2	1	1	16.71
MP250.40.2.2	MP250	40	2	2	1	16.92
MP258.40.2.1	MP258	40	2	1	1	18.44
MP258.40.2.2	MP258	40	2	2	1	19.01
TN262.40.2.1	TN262	40	2	1	1	20.99
TN262.40.2.2	TN262	40	2	2	1	20.96
TN264.40.2.1	TN264	40	2	1	1	7.65
TN264.40.2.2	TN264	40	2	2	1	7.4
TN270.40.2.1	TN270	40	2	1	1	10.66
TN270.40.2.2	TN270	40	2	2	1	10.66
TN279.40.2.1	TN279	40	2	1	1	10.07
TN279.40.2.2	TN279	40	2	2	1	10.67
TN280.40.2.1	TN280	40	2	1	1	13.01
TN280.40.2.2	TN280	40	2	2	1	12.26
TN380.40.2.1	TN380	40	2	1	1	14.49
TN380.40.2.2	TN380	40	2	2	1	14.09
TN4.40.2.1	TN4	40	2	1	1	14.36
TN4.40.2.2	TN4	40	2	2	1	14.36
TN501.40.2.1	TN501	40	2	1	1	11.06
TN501.40.2.2	TN501	40	2	2	1	11.94
TN550.40.2.1	TN550	40	2	1	1	10.76
TN550.40.2.2	TN550	40	2	2	1	9.58
W12-6.40.2.1	W12-6	40	2	1	1	6.18
W12-6.40.2.2	W12-6	40	2	2	1	6.6
W23.40.2.1	W23	40	2	1	1	14.23
W23.40.2.2	W23	40	2	2	1	14.23
W3-5.40.2.1	W3-5	40	2	1	1	10.66
W3-5.40.2.2	W3-5	40	2	2	1	10.18
Dm13.15.1.1	Dm13	15	1	1	2	18.98
Dm13.15.1.2	Dm13	15	1	2	2	19.66
Et12.15.1.1	Et12	15	1	1	2	22.22
Et12.15.1.2	Et12	15	1	2	2	22.3
Et14.15.1.1	Et14	15	1	1	2	17.45
Et14.15.1.2	Et14	15	1	2	2	17.43
Et17.15.1.1	Et17	15	1	1	2	18.05
Et17.15.1.2	Et17	15	1	2	2	18.81
Et18.15.1.1	Et18	15	1	1	2	18.76
Et18.15.1.2	Et18	15	1	2	2	18.93
IN12-4.15.1.1	IN12-4	15	1	1	2	19.74
IN12-4.15.1.2	IN12-4	15	1	2	2	17.43
IN12-8-3.15.1.1	IN12-8-3	15	1	1	2	21.19
IN12-8-3.15.1.2	IN12-8-3	15	1	2	2	19.28
IN12-9-4.15.1.1	IN12-9-4	15	1	1	2	18.76
IN12-9-4.15.1.2	IN12-9-4	15	1	2	2	17.38
IN12-9-6.15.1.1	IN12-9-6	15	1	1	2	16.18
IN12-9-6.15.1.2	IN12-9-6	15	1	2	2	16.45
IN12-PO-3.15.1.1	IN12-PO-3	15	1	1	2	16.68
IN12-PO-3.15.1.2	IN12-PO-3	15	1	2	2	16.85
Md10.15.1.1	Md10	15	1	1	2	17.6
Md10.15.1.2	Md10	15	1	2	2	17.6
Md3.15.1.1	Md3	15	1	1	2	15.51
Md3.15.1.2	Md3	15	1	2	2	14.54
Md5.15.1.1	Md5	15	1	1	2	15.99
Md5.15.1.2	Md5	15	1	2	2	16.64
Md6.15.1.1	Md6	15	1	1	2	17.22
Md6.15.1.2	Md6	15	1	2	2	15.81
Md7.15.1.1	Md7	15	1	1	2	16.16
Md7.15.1.2	Md7	15	1	2	2	16.12
MP144.15.1.1	MP144	15	1	1	2	15.95
MP144.15.1.2	MP144	15	1	2	2	15.78
MP220.15.1.1	MP220	15	1	1	2	14.98
MP220.15.1.2	MP220	15	1	2	2	14.98
MP223.15.1.1	MP223	15	1	1	2	16.57
MP223.15.1.2	MP223	15	1	2	2	15.28
MP249.15.1.1	MP249	15	1	1	2	13.74
MP249.15.1.2	MP249	15	1	2	2	13.72
MP250.15.1.1	MP250	15	1	1	2	15.17
MP250.15.1.2	MP250	15	1	2	2	15
MP258.15.1.1	MP258	15	1	1	2	14.83
MP258.15.1.2	MP258	15	1	2	2	14.86
TN262.15.1.1	TN262	15	1	1	2	14.48
TN262.15.1.2	TN262	15	1	2	2	14.43
TN264.15.1.1	TN264	15	1	1	2	16.61
TN264.15.1.2	TN264	15	1	2	2	14.28
TN270.15.1.1	TN270	15	1	1	2	12.79
TN270.15.1.2	TN270	15	1	2	2	13.33
TN279.15.1.1	TN279	15	1	1	2	12.64
TN279.15.1.2	TN279	15	1	2	2	12.66
TN280.15.1.1	TN280	15	1	1	2	13.24
TN280.15.1.2	TN280	15	1	2	2	13.77
TN380.15.1.1	TN380	15	1	1	2	9.28
TN380.15.1.2	TN380	15	1	2	2	10.93
TN4.15.1.1	TN4	15	1	1	2	6.51
TN4.15.1.2	TN4	15	1	2	2	6.66
TN501.15.1.1	TN501	15	1	1	2	10.22
TN501.15.1.2	TN501	15	1	2	2	9.46
TN550.15.1.1	TN550	15	1	1	2	12.91
TN550.15.1.2	TN550	15	1	2	2	10.65
W12-6.15.1.1	W12-6	15	1	1	2	11.44
W12-6.15.1.2	W12-6	15	1	2	2	11.39
W23.15.1.1	W23	15	1	1	2	12.19
W23.15.1.2	W23	15	1	2	2	12.19
W3-5.15.1.1	W3-5	15	1	1	2	11.56
W3-5.15.1.2	W3-5	15	1	2	2	9.73
Dm13.15.2.1	Dm13	15	2	1	2	19.79
Dm13.15.2.2	Dm13	15	2	2	2	19.3
Et12.15.2.1	Et12	15	2	1	2	21.68
Et12.15.2.2	Et12	15	2	2	2	20.93
Et14.15.2.1	Et14	15	2	1	2	20.43
Et14.15.2.2	Et14	15	2	2	2	17.72
Et17.15.2.1	Et17	15	2	1	2	19.38
Et17.15.2.2	Et17	15	2	2	2	17.2
Et18.15.2.1	Et18	15	2	1	2	18.62
Et18.15.2.2	Et18	15	2	2	2	18.96
IN12-4.15.2.1	IN12-4	15	2	1	2	16.91
IN12-4.15.2.2	IN12-4	15	2	2	2	16.91
IN12-8-3.15.2.1	IN12-8-3	15	2	1	2	20.91
IN12-8-3.15.2.2	IN12-8-3	15	2	2	2	23.39
IN12-9-4.15.2.1	IN12-9-4	15	2	1	2	19.17
IN12-9-4.15.2.2	IN12-9-4	15	2	2	2	19.71
IN12-9-6.15.2.1	IN12-9-6	15	2	1	2	17.96
IN12-9-6.15.2.2	IN12-9-6	15	2	2	2	16.31
IN12-PO-3.15.2.1	IN12-PO-3	15	2	1	2	17.08
IN12-PO-3.15.2.2	IN12-PO-3	15	2	2	2	16.57
Md10.15.2.1	Md10	15	2	1	2	16.8
Md10.15.2.2	Md10	15	2	2	2	16.81
Md3.15.2.1	Md3	15	2	1	2	17.81
Md3.15.2.2	Md3	15	2	2	2	16.2
Md5.15.2.1	Md5	15	2	1	2	16.61
Md5.15.2.2	Md5	15	2	2	2	16.61
Md6.15.2.1	Md6	15	2	1	2	16.6
Md6.15.2.2	Md6	15	2	2	2	16.53
Md7.15.2.1	Md7	15	2	1	2	16.42
Md7.15.2.2	Md7	15	2	2	2	16.38
MP144.15.2.1	MP144	15	2	1	2	16.69
MP144.15.2.2	MP144	15	2	2	2	16.55
MP220.15.2.1	MP220	15	2	1	2	14.63
MP220.15.2.2	MP220	15	2	2	2	14.48
MP223.15.2.1	MP223	15	2	1	2	15.92
MP223.15.2.2	MP223	15	2	2	2	15.92
MP249.15.2.1	MP249	15	2	1	2	13.88
MP249.15.2.2	MP249	15	2	2	2	13.57
MP250.15.2.1	MP250	15	2	1	2	14.29
MP250.15.2.2	MP250	15	2	2	2	13.92
MP258.15.2.1	MP258	15	2	1	2	13.92
MP258.15.2.2	MP258	15	2	2	2	13.82
TN262.15.2.1	TN262	15	2	1	2	13.61
TN262.15.2.2	TN262	15	2	2	2	13.61
TN264.15.2.1	TN264	15	2	1	2	17.93
TN264.15.2.2	TN264	15	2	2	2	15.25
TN270.15.2.1	TN270	15	2	1	2	15.05
TN270.15.2.2	TN270	15	2	2	2	14.78
TN279.15.2.1	TN279	15	2	1	2	13.67
TN279.15.2.2	TN279	15	2	2	2	11.95
TN280.15.2.1	TN280	15	2	1	2	14.12
TN280.15.2.2	TN280	15	2	2	2	13.82
TN380.15.2.1	TN380	15	2	1	2	9.52
TN380.15.2.2	TN380	15	2	2	2	9.52
TN4.15.2.1	TN4	15	2	1	2	6.06
TN4.15.2.2	TN4	15	2	2	2	5.78
TN501.15.2.1	TN501	15	2	1	2	10.19
TN501.15.2.2	TN501	15	2	2	2	10.19
TN550.15.2.1	TN550	15	2	1	2	11.23
TN550.15.2.2	TN550	15	2	2	2	11.19
W12-6.15.2.1	W12-6	15	2	1	2	11.91
W12-6.15.2.2	W12-6	15	2	2	2	11.94
W23.15.2.1	W23	15	2	1	2	11.96
W23.15.2.2	W23	15	2	2	2	11.6
W3-5.15.2.1	W3-5	15	2	1	2	10.66
W3-5.15.2.2	W3-5	15	2	2	2	10.65
Dm13.20.1.1	Dm13	20	1	1	2	37.17
Dm13.20.1.2	Dm13	20	1	2	2	37.58
Et12.20.1.1	Et12	20	1	1	2	34.65
Et12.20.1.2	Et12	20	1	2	2	34.65
Et14.20.1.1	Et14	20	1	1	2	33.15
Et14.20.1.2	Et14	20	1	2	2	33.01
Et17.20.1.1	Et17	20	1	1	2	38.09
Et17.20.1.2	Et17	20	1	2	2	37.99
Et18.20.1.1	Et18	20	1	1	2	38.54
Et18.20.1.2	Et18	20	1	2	2	38.82
IN12-4.20.1.1	IN12-4	20	1	1	2	34.72
IN12-4.20.1.2	IN12-4	20	1	2	2	34.24
IN12-8-3.20.1.1	IN12-8-3	20	1	1	2	40.42
IN12-8-3.20.1.2	IN12-8-3	20	1	2	2	40.22
IN12-9-4.20.1.1	IN12-9-4	20	1	1	2	38.83
IN12-9-4.20.1.2	IN12-9-4	20	1	2	2	38.83
IN12-9-6.20.1.1	IN12-9-6	20	1	1	2	32.55
IN12-9-6.20.1.2	IN12-9-6	20	1	2	2	31.83
IN12-PO-3.20.1.1	IN12-PO-3	20	1	1	2	34.97
IN12-PO-3.20.1.2	IN12-PO-3	20	1	2	2	32.74
Md10.20.1.1	Md10	20	1	1	2	32.78
Md10.20.1.2	Md10	20	1	2	2	32.78
Md3.20.1.1	Md3	20	1	1	2	27.7
Md3.20.1.2	Md3	20	1	2	2	29.53
Md5.20.1.1	Md5	20	1	1	2	37.39
Md5.20.1.2	Md5	20	1	2	2	36.83
Md6.20.1.1	Md6	20	1	1	2	34.08
Md6.20.1.2	Md6	20	1	2	2	35.06
Md7.20.1.1	Md7	20	1	1	2	30.99
Md7.20.1.2	Md7	20	1	2	2	29.8
MP144.20.1.1	MP144	20	1	1	2	28.71
MP144.20.1.2	MP144	20	1	2	2	28.96
MP220.20.1.1	MP220	20	1	1	2	31.83
MP220.20.1.2	MP220	20	1	2	2	31.83
MP223.20.1.1	MP223	20	1	1	2	27.34
MP223.20.1.2	MP223	20	1	2	2	27.41
MP249.20.1.1	MP249	20	1	1	2	30.93
MP249.20.1.2	MP249	20	1	2	2	30.86
MP250.20.1.1	MP250	20	1	1	2	36.06
MP250.20.1.2	MP250	20	1	2	2	32.27
MP258.20.1.1	MP258	20	1	1	2	33.54
MP258.20.1.2	MP258	20	1	2	2	33.45
TN262.20.1.1	TN262	20	1	1	2	32.44
TN262.20.1.2	TN262	20	1	2	2	30.29
TN264.20.1.1	TN264	20	1	1	2	35.99
TN264.20.1.2	TN264	20	1	2	2	40.23
TN270.20.1.1	TN270	20	1	1	2	35.67
TN270.20.1.2	TN270	20	1	2	2	36.1
TN279.20.1.1	TN279	20	1	1	2	29.98
TN279.20.1.2	TN279	20	1	2	2	29.52
TN280.20.1.1	TN280	20	1	1	2	31.01
TN280.20.1.2	TN280	20	1	2	2	31.48
TN380.20.1.1	TN380	20	1	1	2	19.36
TN380.20.1.2	TN380	20	1	2	2	20.68
TN4.20.1.1	TN4	20	1	1	2	21.45
TN4.20.1.2	TN4	20	1	2	2	20.27
TN501.20.1.1	TN501	20	1	1	2	19.24
TN501.20.1.2	TN501	20	1	2	2	21.31
TN550.20.1.1	TN550	20	1	1	2	27.43
TN550.20.1.2	TN550	20	1	2	2	28.21
W12-6.20.1.1	W12-6	20	1	1	2	28.89
W12-6.20.1.2	W12-6	20	1	2	2	29.13
W23.20.1.1	W23	20	1	1	2	31.28
W23.20.1.2	W23	20	1	2	2	30.9
W3-5.20.1.1	W3-5	20	1	1	2	28.35
W3-5.20.1.2	W3-5	20	1	2	2	25.87
Dm13.20.2.1	Dm13	20	2	1	2	36.98
Dm13.20.2.2	Dm13	20	2	2	2	36.32
Et12.20.2.1	Et12	20	2	1	2	37.39
Et12.20.2.2	Et12	20	2	2	2	35.19
Et14.20.2.1	Et14	20	2	1	2	36.56
Et14.20.2.2	Et14	20	2	2	2	34.11
Et17.20.2.1	Et17	20	2	1	2	41.94
Et17.20.2.2	Et17	20	2	2	2	38.86
Et18.20.2.1	Et18	20	2	1	2	37.78
Et18.20.2.2	Et18	20	2	2	2	38.1
IN12-4.20.2.1	IN12-4	20	2	1	2	36.42
IN12-4.20.2.2	IN12-4	20	2	2	2	35.84
IN12-8-3.20.2.1	IN12-8-3	20	2	1	2	40.51
IN12-8-3.20.2.2	IN12-8-3	20	2	2	2	40.05
IN12-9-4.20.2.1	IN12-9-4	20	2	1	2	42.27
IN12-9-4.20.2.2	IN12-9-4	20	2	2	2	40.04
IN12-9-6.20.2.1	IN12-9-6	20	2	1	2	31.53
IN12-9-6.20.2.2	IN12-9-6	20	2	2	2	31.18
IN12-PO-3.20.2.1	IN12-PO-3	20	2	1	2	35.02
IN12-PO-3.20.2.2	IN12-PO-3	20	2	2	2	34.1
Md10.20.2.1	Md10	20	2	1	2	33.34
Md10.20.2.2	Md10	20	2	2	2	33.24
Md3.20.2.1	Md3	20	2	1	2	29.67
Md3.20.2.2	Md3	20	2	2	2	30.18
Md5.20.2.1	Md5	20	2	1	2	38.78
Md5.20.2.2	Md5	20	2	2	2	38.41
Md6.20.2.1	Md6	20	2	1	2	31.99
