code,isolate,temp_C,replicate,axis,hpi,hpi_corr,col_diam_mm_corr,region
Md10.15.1.1,Md10,15,1,1,118,123.5,48.46,north
Md10.15.1.2,Md10,15,1,2,118,123.5,48.65,north
Md3.15.1.1,Md3,15,1,1,118,123.25,46.95,north
Md3.15.1.2,Md3,15,1,2,118,123.25,46.32,north
Md5.15.1.1,Md5,15,1,1,118,123,52.77,north
Md5.15.1.2,Md5,15,1,2,118,123,53.16,north
Md6.15.1.1,Md6,15,1,1,118,122.75,50.96,north
Md6.15.1.2,Md6,15,1,2,118,122.75,51.09,north
Md7.15.1.1,Md7,15,1,1,118,122.5,47.97,north
Md7.15.1.2,Md7,15,1,2,118,122.5,48.95,north
MP144.15.1.1,MP144,15,1,1,118,122.25,42.46,south
MP144.15.1.2,MP144,15,1,2,118,122.25,42.69,south
MP220.15.1.1,MP220,15,1,1,118,122,49.09,south
MP220.15.1.2,MP220,15,1,2,118,122,49.09,south
MP223.15.1.1,MP223,15,1,1,118,121.75,43.08,south
MP223.15.1.2,MP223,15,1,2,118,121.75,40.66,south
MP249.15.1.1,MP249,15,1,1,118,121.5,46.58,south
MP249.15.1.2,MP249,15,1,2,118,121.5,46.24,south
MP250.15.1.1,MP250,15,1,1,118,121.25,52.9,south
MP250.15.1.2,MP250,15,1,2,118,121.25,52.05,south
MP258.15.1.1,MP258,15,1,1,118,121,61.52,south
MP258.15.1.2,MP258,15,1,2,118,121,62.07,south
TN262.15.1.1,TN262,15,1,1,118,120.75,48.86,south
TN262.15.1.2,TN262,15,1,2,118,120.75,47.94,south
TN264.15.1.1,TN264,15,1,1,118,120.5,57.46,south
TN264.15.1.2,TN264,15,1,2,118,120.5,54.42,south
TN270.15.1.1,TN270,15,1,1,118,120.25,58.38,south
TN270.15.1.2,TN270,15,1,2,118,120.25,60.13,south
TN279.15.1.1,TN279,15,1,1,118,120,50.37,south
TN279.15.1.2,TN279,15,1,2,118,120,49.23,south
TN280.15.1.1,TN280,15,1,1,118,119.75,46.66,south
TN280.15.1.2,TN280,15,1,2,118,119.75,46.73,south
TN380.15.1.1,TN380,15,1,1,118,119.5,39.53,south
TN380.15.1.2,TN380,15,1,2,118,119.5,45.08,south
TN4.15.1.1,TN4,15,1,1,118,118,39.13,south
TN4.15.1.2,TN4,15,1,2,118,118,40.11,south
TN501.15.1.1,TN501,15,1,1,118,119.25,32.2,south
TN501.15.1.2,TN501,15,1,2,118,119.25,32.25,south
TN550.15.1.1,TN550,15,1,1,118,119,49.46,south
TN550.15.1.2,TN550,15,1,2,118,119,49.44,south
W12-6.15.1.1,W12-6,15,1,1,118,118.75,49.5,north
W12-6.15.1.2,W12-6,15,1,2,118,118.75,48.52,north
W23.15.1.1,W23,15,1,1,118,118.5,52.3,north
W23.15.1.2,W23,15,1,2,118,118.5,54.24,north
W3-5.15.1.1,W3-5,15,1,1,118,118.25,51.71,north
W3-5.15.1.2,W3-5,15,1,2,118,118.25,47.88,north
Dm13.15.2.1,Dm13,15,2,1,118,126,55.84,north
Dm13.15.2.2,Dm13,15,2,2,118,126,54.22,north
Et12.15.2.1,Et12,15,2,1,118,125.75,61.37,north
Et12.15.2.2,Et12,15,2,2,118,125.75,57.52,north
Et14.15.2.1,Et14,15,2,1,118,125.5,52.89,north
Et14.15.2.2,Et14,15,2,2,118,125.5,53.43,north
Et17.15.2.1,Et17,15,2,1,118,125.25,56.48,north
Et17.15.2.2,Et17,15,2,2,118,125.25,56.07,north
Et18.15.2.1,Et18,15,2,1,118,125,52.34,north
Et18.15.2.2,Et18,15,2,2,118,125,53.23,north
IN12-4.15.2.1,IN12-4,15,2,1,118,124.75,48.94,north
IN12-4.15.2.2,IN12-4,15,2,2,118,124.75,48.09,north
IN12-8-3.15.2.1,IN12-8-3,15,2,1,118,124.5,59.22,north
IN12-8-3.15.2.2,IN12-8-3,15,2,2,118,124.5,60.2,north
IN12-9-4.15.2.1,IN12-9-4,15,2,1,118,124.25,61.26,north
IN12-9-4.15.2.2,IN12-9-4,15,2,2,118,124.25,59.85,north
IN12-9-6.15.2.1,IN12-9-6,15,2,1,118,124,57.03,north
IN12-9-6.15.2.2,IN12-9-6,15,2,2,118,124,53.7,north
IN12-PO-3.15.2.1,IN12-PO-3,15,2,1,118,123.75,52.86,north
IN12-PO-3.15.2.2,IN12-PO-3,15,2,2,118,123.75,52.65,north
Md10.15.2.1,Md10,15,2,1,118,123.5,48.37,north
Md10.15.2.2,Md10,15,2,2,118,123.5,48.37,north
Md3.15.2.1,Md3,15,2,1,118,123.25,48.78,north
Md3.15.2.2,Md3,15,2,2,118,123.25,48.78,north
Md5.15.2.1,Md5,15,2,1,118,123,51.69,north
Md5.15.2.2,Md5,15,2,2,118,123,51.71,north
Md6.15.2.1,Md6,15,2,1,118,122.75,52.63,north
Md6.15.2.2,Md6,15,2,2,118,122.75,51.4,north
Md7.15.2.1,Md7,15,2,1,118,122.5,46.78,north
Md7.15.2.2,Md7,15,2,2,118,122.5,46.31,north
MP144.15.2.1,MP144,15,2,1,118,122.25,41.36,south
MP144.15.2.2,MP144,15,2,2,118,122.25,40.81,south
MP220.15.2.1,MP220,15,2,1,118,122,47.78,south
MP220.15.2.2,MP220,15,2,2,118,122,47.59,south
MP223.15.2.1,MP223,15,2,1,118,121.75,39.53,south
MP223.15.2.2,MP223,15,2,2,118,121.75,39.53,south
MP249.15.2.1,MP249,15,2,1,118,121.5,46.77,south
MP249.15.2.2,MP249,15,2,2,118,121.5,46.12,south
MP250.15.2.1,MP250,15,2,1,118,121.25,50.96,south
MP250.15.2.2,MP250,15,2,2,118,121.25,51.09,south
MP258.15.2.1,MP258,15,2,1,118,121,58.88,south
MP258.15.2.2,MP258,15,2,2,118,121,55.62,south
TN262.15.2.1,TN262,15,2,1,118,120.75,46.99,south
TN262.15.2.2,TN262,15,2,2,118,120.75,46.07,south
TN264.15.2.1,TN264,15,2,1,118,120.5,59.95,south
TN264.15.2.2,TN264,15,2,2,118,120.5,55.29,south
TN270.15.2.1,TN270,15,2,1,118,120.25,60.95,south
TN270.15.2.2,TN270,15,2,2,118,120.25,59.09,south
TN279.15.2.1,TN279,15,2,1,118,120,51.87,south
TN279.15.2.2,TN279,15,2,2,118,120,49.58,south
TN280.15.2.1,TN280,15,2,1,118,119.75,47.91,south
TN280.15.2.2,TN280,15,2,2,118,119.75,47.89,south
TN380.15.2.1,TN380,15,2,1,118,119.5,39.99,south
TN380.15.2.2,TN380,15,2,2,118,119.5,42.66,south
TN4.15.2.1,TN4,15,2,1,118,118,35.18,south
TN4.15.2.2,TN4,15,2,2,118,118,35.55,south
TN501.15.2.1,TN501,15,2,1,118,119.25,35.5,south
TN501.15.2.2,TN501,15,2,2,118,119.25,35.16,south
TN550.15.2.1,TN550,15,2,1,118,119,51.01,south
TN550.15.2.2,TN550,15,2,2,118,119,50.17,south
W12-6.15.2.1,W12-6,15,2,1,118,118.75,50.72,north
W12-6.15.2.2,W12-6,15,2,2,118,118.75,50.72,north
W23.15.2.1,W23,15,2,1,118,118.5,49.42,north
W23.15.2.2,W23,15,2,2,118,118.5,49.42,north
W3-5.15.2.1,W3-5,15,2,1,118,118.25,52.93,north
W3-5.15.2.2,W3-5,15,2,2,118,118.25,51.18,north
Dm13.20.1.1,Dm13,20,1,1,118,126,78,north
Dm13.20.1.2,Dm13,20,1,2,118,126,78,north
Et12.20.1.1,Et12,20,1,1,118,125.75,78,north
Et12.20.1.2,Et12,20,1,2,118,125.75,78,north
Et14.20.1.1,Et14,20,1,1,118,125.5,78,north
Et14.20.1.2,Et14,20,1,2,118,125.5,78,north
Et17.20.1.1,Et17,20,1,1,118,125.25,78,north
Et17.20.1.2,Et17,20,1,2,118,125.25,78,north
Et18.20.1.1,Et18,20,1,1,118,125,78,north
Et18.20.1.2,Et18,20,1,2,118,125,78,north
IN12-4.20.1.1,IN12-4,20,1,1,118,124.75,78,north
IN12-4.20.1.2,IN12-4,20,1,2,118,124.75,78,north
IN12-8-3.20.1.1,IN12-8-3,20,1,1,118,124.5,78,north
IN12-8-3.20.1.2,IN12-8-3,20,1,2,118,124.5,78,north
IN12-9-4.20.1.1,IN12-9-4,20,1,1,118,124.25,78,north
IN12-9-4.20.1.2,IN12-9-4,20,1,2,118,124.25,78,north
IN12-9-6.20.1.1,IN12-9-6,20,1,1,118,124,78,north
IN12-9-6.20.1.2,IN12-9-6,20,1,2,118,124,78,north
IN12-PO-3.20.1.1,IN12-PO-3,20,1,1,118,123.75,78,north
IN12-PO-3.20.1.2,IN12-PO-3,20,1,2,118,123.75,78,north
Md10.20.1.1,Md10,20,1,1,118,123.5,78,north
Md10.20.1.2,Md10,20,1,2,118,123.5,78,north
Md3.20.1.1,Md3,20,1,1,118,123.25,78,north
Md3.20.1.2,Md3,20,1,2,118,123.25,78,north
Md5.20.1.1,Md5,20,1,1,118,123,78,north
Md5.20.1.2,Md5,20,1,2,118,123,78,north
Md6.20.1.1,Md6,20,1,1,118,122.75,78,north
Md6.20.1.2,Md6,20,1,2,118,122.75,78,north
Md7.20.1.1,Md7,20,1,1,118,122.5,78,north
Md7.20.1.2,Md7,20,1,2,118,122.5,78,north
MP144.20.1.1,MP144,20,1,1,118,122.25,78,south
MP144.20.1.2,MP144,20,1,2,118,122.25,78,south
MP220.20.1.1,MP220,20,1,1,118,122,78,south
MP220.20.1.2,MP220,20,1,2,118,122,78,south
MP223.20.1.1,MP223,20,1,1,118,121.75,67.27,south
MP223.20.1.2,MP223,20,1,2,118,121.75,67.79,south
MP249.20.1.1,MP249,20,1,1,118,121.5,78,south
MP249.20.1.2,MP249,20,1,2,118,121.5,78,south
MP250.20.1.1,MP250,20,1,1,118,121.25,78,south
MP250.20.1.2,MP250,20,1,2,118,121.25,78,south
MP258.20.1.1,MP258,20,1,1,118,121,78,south
MP258.20.1.2,MP258,20,1,2,118,121,78,south
TN262.20.1.1,TN262,20,1,1,118,120.75,78,south
TN262.20.1.2,TN262,20,1,2,118,120.75,78,south
TN264.20.1.1,TN264,20,1,1,118,120.5,78,south
TN264.20.1.2,TN264,20,1,2,118,120.5,78,south
TN270.20.1.1,TN270,20,1,1,118,120.25,78,south
TN270.20.1.2,TN270,20,1,2,118,120.25,78,south
TN279.20.1.1,TN279,20,1,1,118,120,78,south
TN279.20.1.2,TN279,20,1,2,118,120,78,south
TN280.20.1.1,TN280,20,1,1,118,119.75,78,south
TN280.20.1.2,TN280,20,1,2,118,119.75,78,south
TN380.20.1.1,TN380,20,1,1,118,119.5,55.56,south
TN380.20.1.2,TN380,20,1,2,118,119.5,60.73,south
TN4.20.1.1,TN4,20,1,1,118,118,78,south
TN4.20.1.2,TN4,20,1,2,118,118,78,south
TN501.20.1.1,TN501,20,1,1,118,119.25,64.58,south
TN501.20.1.2,TN501,20,1,2,118,119.25,69.4,south
TN550.20.1.1,TN550,20,1,1,118,119,78,south
TN550.20.1.2,TN550,20,1,2,118,119,78,south
W12-6.20.1.1,W12-6,20,1,1,118,118.75,78,north
W12-6.20.1.2,W12-6,20,1,2,118,118.75,78,north
W23.20.1.1,W23,20,1,1,118,118.5,78,north
W23.20.1.2,W23,20,1,2,118,118.5,78,north
W3-5.20.1.1,W3-5,20,1,1,118,118.25,78,north
W3-5.20.1.2,W3-5,20,1,2,118,118.25,78,north
Dm13.20.2.1,Dm13,20,2,1,118,126,78,north
Dm13.20.2.2,Dm13,20,2,2,118,126,78,north
Et12.20.2.1,Et12,20,2,1,118,125.75,78,north
Et12.20.2.2,Et12,20,2,2,118,125.75,78,north
Et14.20.2.1,Et14,20,2,1,118,125.5,78,north
Et14.20.2.2,Et14,20,2,2,118,125.5,78,north
Et17.20.2.1,Et17,20,2,1,118,125.25,78,north
Et17.20.2.2,Et17,20,2,2,118,125.25,78,north
Et18.20.2.1,Et18,20,2,1,118,125,78,north
Et18.20.2.2,Et18,20,2,2,118,125,78,north
IN12-4.20.2.1,IN12-4,20,2,1,118,124.75,78,north
IN12-4.20.2.2,IN12-4,20,2,2,118,124.75,78,north
IN12-8-3.20.2.1,IN12-8-3,20,2,1,118,124.5,78,north
IN12-8-3.20.2.2,IN12-8-3,20,2,2,118,124.5,78,north
IN12-9-4.20.2.1,IN12-9-4,20,2,1,118,124.25,78,north
IN12-9-4.20.2.2,IN12-9-4,20,2,2,118,124.25,78,north
IN12-9-6.20.2.1,IN12-9-6,20,2,1,118,124,78,north
IN12-9-6.20.2.2,IN12-9-6,20,2,2,118,124,78,north
IN12-PO-3.20.2.1,IN12-PO-3,20,2,1,118,123.75,78,north
IN12-PO-3.20.2.2,IN12-PO-3,20,2,2,118,123.75,78,north
Md10.20.2.1,Md10,20,2,1,118,123.5,78,north
Md10.20.2.2,Md10,20,2,2,118,123.5,78,north
Md3.20.2.1,Md3,20,2,1,118,123.25,78,north
Md3.20.2.2,Md3,20,2,2,118,123.25,78,north
Md5.20.2.1,Md5,20,2,1,118,123,78,north
Md5.20.2.2,Md5,20,2,2,118,123,78,north
Md6.20.2.1,Md6,20,2,1,118,122.75,78,north
Md6.20.2.2,Md6,20,2,2,118,122.75,78,north
Md7.20.2.1,Md7,20,2,1,118,122.5,78,north
Md7.20.2.2,Md7,20,2,2,118,122.5,78,north
MP144.20.2.1,MP144,20,2,1,118,122.25,78,south
MP144.20.2.2,MP144,20,2,2,118,122.25,78,south
MP220.20.2.1,MP220,20,2,1,118,122,78,south
MP220.20.2.2,MP220,20,2,2,118,122,78,south
MP223.20.2.1,MP223,20,2,1,118,121.75,66.26,south
MP223.20.2.2,MP223,20,2,2,118,121.75,65.21,south
MP249.20.2.1,MP249,20,2,1,118,121.5,78,south
MP249.20.2.2,MP249,20,2,2,118,121.5,78,south
MP250.20.2.1,MP250,20,2,1,118,121.25,78,south
MP250.20.2.2,MP250,20,2,2,118,121.25,78,south
MP258.20.2.1,MP258,20,2,1,118,121,78,south
MP258.20.2.2,MP258,20,2,2,118,121,78,south
TN262.20.2.1,TN262,20,2,1,118,120.75,78,south
TN262.20.2.2,TN262,20,2,2,118,120.75,78,south
TN264.20.2.1,TN264,20,2,1,118,120.5,78,south
TN264.20.2.2,TN264,20,2,2,118,120.5,78,south
TN270.20.2.1,TN270,20,2,1,118,120.25,78,south
TN270.20.2.2,TN270,20,2,2,118,120.25,78,south
TN279.20.2.1,TN279,20,2,1,118,120,78,south
TN279.20.2.2,TN279,20,2,2,118,120,78,south
TN280.20.2.1,TN280,20,2,1,118,119.75,78,south
TN280.20.2.2,TN280,20,2,2,118,119.75,78,south
TN380.20.2.1,TN380,20,2,1,118,119.5,59.75,south
TN380.20.2.2,TN380,20,2,2,118,119.5,60.54,south
TN4.20.2.1,TN4,20,2,1,118,118,78,south
TN4.20.2.2,TN4,20,2,2,118,118,78,south
TN501.20.2.1,TN501,20,2,1,118,119.25,70.32,south
TN501.20.2.2,TN501,20,2,2,118,119.25,67.38,south
TN550.20.2.1,TN550,20,2,1,118,119,78,south
TN550.20.2.2,TN550,20,2,2,118,119,78,south
W12-6.20.2.1,W12-6,20,2,1,118,118.75,78,north
W12-6.20.2.2,W12-6,20,2,2,118,118.75,78,north
W23.20.2.1,W23,20,2,1,118,118.5,78,north
W23.20.2.2,W23,20,2,2,118,118.5,78,north
W3-5.20.2.1,W3-5,20,2,1,118,118.25,78,north
W3-5.20.2.2,W3-5,20,2,2,118,118.25,78,north
Dm13.25.1.1,Dm13,25,1,1,118,126,78,north
Dm13.25.1.2,Dm13,25,1,2,118,126,78,north
Et12.25.1.1,Et12,25,1,1,118,125.75,78,north
Et12.25.1.2,Et12,25,1,2,118,125.75,78,north
Et14.25.1.1,Et14,25,1,1,118,125.5,78,north
Et14.25.1.2,Et14,25,1,2,118,125.5,78,north
Et17.25.1.1,Et17,25,1,1,118,125.25,78,north
Et17.25.1.2,Et17,25,1,2,118,125.25,78,north
Et18.25.1.1,Et18,25,1,1,118,125,78,north
Et18.25.1.2,Et18,25,1,2,118,125,78,north
IN12-4.25.1.1,IN12-4,25,1,1,118,124.75,78,north
IN12-4.25.1.2,IN12-4,25,1,2,118,124.75,78,north
IN12-8-3.25.1.1,IN12-8-3,25,1,1,118,124.5,78,north
IN12-8-3.25.1.2,IN12-8-3,25,1,2,118,124.5,78,north
IN12-9-4.25.1.1,IN12-9-4,25,1,1,118,124.25,78,north
IN12-9-4.25.1.2,IN12-9-4,25,1,2,118,124.25,78,north
IN12-9-6.25.1.1,IN12-9-6,25,1,1,118,124,78,north
IN12-9-6.25.1.2,IN12-9-6,25,1,2,118,124,78,north
IN12-PO-3.25.1.1,IN12-PO-3,25,1,1,118,123.75,78,north
IN12-PO-3.25.1.2,IN12-PO-3,25,1,2,118,123.75,78,north
Md10.25.1.1,Md10,25,1,1,118,123.5,78,north
Md10.25.1.2,Md10,25,1,2,118,123.5,78,north
Md3.25.1.1,Md3,25,1,1,118,123.25,78,north
Md3.25.1.2,Md3,25,1,2,118,123.25,78,north
Md5.25.1.1,Md5,25,1,1,118,123,78,north
Md5.25.1.2,Md5,25,1,2,118,123,78,north
Md6.25.1.1,Md6,25,1,1,118,122.75,78,north
Md6.25.1.2,Md6,25,1,2,118,122.75,78,north
Md7.25.1.1,Md7,25,1,1,118,122.5,78,north
Md7.25.1.2,Md7,25,1,2,118,122.5,78,north
MP144.25.1.1,MP144,25,1,1,118,122.25,78,south
MP144.25.1.2,MP144,25,1,2,118,122.25,78,south
MP220.25.1.1,MP220,25,1,1,118,122,78,south
MP220.25.1.2,MP220,25,1,2,118,122,78,south
MP223.25.1.1,MP223,25,1,1,118,121.75,78,south
MP223.25.1.2,MP223,25,1,2,118,121.75,78,south
MP249.25.1.1,MP249,25,1,1,118,121.5,78,south
MP249.25.1.2,MP249,25,1,2,118,121.5,78,south
MP250.25.1.1,MP250,25,1,1,118,121.25,78,south
MP250.25.1.2,MP250,25,1,2,118,121.25,78,south
MP258.25.1.1,MP258,25,1,1,118,121,78,south
MP258.25.1.2,MP258,25,1,2,118,121,78,south
TN262.25.1.1,TN262,25,1,1,118,120.75,78,south
TN262.25.1.2,TN262,25,1,2,118,120.75,78,south
TN264.25.1.1,TN264,25,1,1,118,120.5,78,south
TN264.25.1.2,TN264,25,1,2,118,120.5,78,south
TN270.25.1.1,TN270,25,1,1,118,120.25,78,south
TN270.25.1.2,TN270,25,1,2,118,120.25,78,south
TN279.25.1.1,TN279,25,1,1,118,120,78,south
TN279.25.1.2,TN279,25,1,2,118,120,78,south
TN280.25.1.1,TN280,25,1,1,118,119.75,78,south
TN280.25.1.2,TN280,25,1,2,118,119.75,78,south
TN380.25.1.1,TN380,25,1,1,118,119.5,57.78,south
TN380.25.1.2,TN380,25,1,2,118,119.5,55.24,south
TN4.25.1.1,TN4,25,1,1,118,118,78,south
TN4.25.1.2,TN4,25,1,2,118,118,78,south
TN501.25.1.1,TN501,25,1,1,118,119.25,78,south
TN501.25.1.2,TN501,25,1,2,118,119.25,78,south
TN550.25.1.1,TN550,25,1,1,118,119,78,south
TN550.25.1.2,TN550,25,1,2,118,119,78,south
W12-6.25.1.1,W12-6,25,1,1,118,118.75,78,north
W12-6.25.1.2,W12-6,25,1,2,118,118.75,78,north
W23.25.1.1,W23,25,1,1,118,118.5,78,north
W23.25.1.2,W23,25,1,2,118,118.5,78,north
W3-5.25.1.1,W3-5,25,1,1,118,118.25,78,north
W3-5.25.1.2,W3-5,25,1,2,118,118.25,78,north
Dm13.25.2.1,Dm13,25,2,1,118,126,78,north
Dm13.25.2.2,Dm13,25,2,2,118,126,78,north
Et12.25.2.1,Et12,25,2,1,118,125.75,78,north
Et12.25.2.2,Et12,25,2,2,118,125.75,78,north
Et14.25.2.1,Et14,25,2,1,118,125.5,78,north
Et14.25.2.2,Et14,25,2,2,118,125.5,78,north
Et17.25.2.1,Et17,25,2,1,118,125.25,78,north
Et17.25.2.2,Et17,25,2,2,118,125.25,78,north
Et18.25.2.1,Et18,25,2,1,118,125,78,north
Et18.25.2.2,Et18,25,2,2,118,125,78,north
IN12-4.25.2.1,IN12-4,25,2,1,118,124.75,78,north
IN12-4.25.2.2,IN12-4,25,2,2,118,124.75,78,north
IN12-8-3.25.2.1,IN12-8-3,25,2,1,118,124.5,78,north
IN12-8-3.25.2.2,IN12-8-3,25,2,2,118,124.5,78,north
IN12-9-4.25.2.1,IN12-9-4,25,2,1,118,124.25,78,north
IN12-9-4.25.2.2,IN12-9-4,25,2,2,118,124.25,78,north
IN12-9-6.25.2.1,IN12-9-6,25,2,1,118,124,78,north
IN12-9-6.25.2.2,IN12-9-6,25,2,2,118,124,78,north
IN12-PO-3.25.2.1,IN12-PO-3,25,2,1,118,123.75,78,north
IN12-PO-3.25.2.2,IN12-PO-3,25,2,2,118,123.75,78,north
Md10.25.2.1,Md10,25,2,1,118,123.5,78,north
Md10.25.2.2,Md10,25,2,2,118,123.5,78,north
Md3.25.2.1,Md3,25,2,1,118,123.25,78,north
Md3.25.2.2,Md3,25,2,2,118,123.25,78,north
Md5.25.2.1,Md5,25,2,1,118,123,78,north
Md5.25.2.2,Md5,25,2,2,118,123,78,north
Md6.25.2.1,Md6,25,2,1,118,122.75,78,north
Md6.25.2.2,Md6,25,2,2,118,122.75,78,north
Md7.25.2.1,Md7,25,2,1,118,122.5,78,north
Md7.25.2.2,Md7,25,2,2,118,122.5,78,north
MP144.25.2.1,MP144,25,2,1,118,122.25,78,south
MP144.25.2.2,MP144,25,2,2,118,122.25,78,south
MP220.25.2.1,MP220,25,2,1,118,122,78,south
MP220.25.2.2,MP220,25,2,2,118,122,78,south
MP223.25.2.1,MP223,25,2,1,118,121.75,78,south
MP223.25.2.2,MP223,25,2,2,118,121.75,78,south
MP249.25.2.1,MP249,25,2,1,118,121.5,78,south
MP249.25.2.2,MP249,25,2,2,118,121.5,78,south
MP250.25.2.1,MP250,25,2,1,118,121.25,78,south
MP250.25.2.2,MP250,25,2,2,118,121.25,78,south
MP258.25.2.1,MP258,25,2,1,118,121,78,south
MP258.25.2.2,MP258,25,2,2,118,121,78,south
TN262.25.2.1,TN262,25,2,1,118,120.75,78,south
TN262.25.2.2,TN262,25,2,2,118,120.75,78,south
TN264.25.2.1,TN264,25,2,1,118,120.5,78,south
TN264.25.2.2,TN264,25,2,2,118,120.5,78,south
TN270.25.2.1,TN270,25,2,1,118,120.25,78,south
TN270.25.2.2,TN270,25,2,2,118,120.25,78,south
TN279.25.2.1,TN279,25,2,1,118,120,78,south
TN279.25.2.2,TN279,25,2,2,118,120,78,south
TN280.25.2.1,TN280,25,2,1,118,119.75,78,south
TN280.25.2.2,TN280,25,2,2,118,119.75,78,south
TN380.25.2.1,TN380,25,2,1,118,119.5,57.16,south
TN380.25.2.2,TN380,25,2,2,118,119.5,57.44,south
TN4.25.2.1,TN4,25,2,1,118,118,78,south
TN4.25.2.2,TN4,25,2,2,118,118,78,south
TN501.25.2.1,TN501,25,2,1,118,119.25,78,south
TN501.25.2.2,TN501,25,2,2,118,119.25,78,south
TN550.25.2.1,TN550,25,2,1,118,119,78,south
TN550.25.2.2,TN550,25,2,2,118,119,78,south
W12-6.25.2.1,W12-6,25,2,1,118,118.75,78,north
W12-6.25.2.2,W12-6,25,2,2,118,118.75,78,north
W23.25.2.1,W23,25,2,1,118,118.5,78,north
W23.25.2.2,W23,25,2,2,118,118.5,78,north
W3-5.25.2.1,W3-5,25,2,1,118,118.25,78,north
W3-5.25.2.2,W3-5,25,2,2,118,118.25,78,north
Dm13.30.1.1,Dm13,30,1,1,118,126,78,north
Dm13.30.1.2,Dm13,30,1,2,118,126,78,north
Et12.30.1.1,Et12,30,1,1,118,125.75,78,north
Et12.30.1.2,Et12,30,1,2,118,125.75,78,north
Et14.30.1.1,Et14,30,1,1,118,125.5,78,north
Et14.30.1.2,Et14,30,1,2,118,125.5,78,north
Et17.30.1.1,Et17,30,1,1,118,125.25,78,north
Et17.30.1.2,Et17,30,1,2,118,125.25,78,north
Et18.30.1.1,Et18,30,1,1,118,125,78,north
Et18.30.1.2,Et18,30,1,2,118,125,78,north
IN12-4.30.1.1,IN12-4,30,1,1,118,124.75,78,north
IN12-4.30.1.2,IN12-4,30,1,2,118,124.75,78,north
IN12-8-3.30.1.1,IN12-8-3,30,1,1,118,124.5,78,north
IN12-8-3.30.1.2,IN12-8-3,30,1,2,118,124.5,78,north
IN12-9-4.30.1.1,IN12-9-4,30,1,1,118,124.25,78,north
IN12-9-4.30.1.2,IN12-9-4,30,1,2,118,124.25,78,north
IN12-9-6.30.1.1,IN12-9-6,30,1,1,118,124,78,north
IN12-9-6.30.1.2,IN12-9-6,30,1,2,118,124,78,north
IN12-PO-3.30.1.1,IN12-PO-3,30,1,1,118,123.75,78,north
IN12-PO-3.30.1.2,IN12-PO-3,30,1,2,118,123.75,78,north
Md10.30.1.1,Md10,30,1,1,118,123.5,78,north
Md10.30.1.2,Md10,30,1,2,118,123.5,78,north
Md3.30.1.1,Md3,30,1,1,118,123.25,78,north
Md3.30.1.2,Md3,30,1,2,118,123.25,78,north
Md5.30.1.1,Md5,30,1,1,118,123,78,north
Md5.30.1.2,Md5,30,1,2,118,123,78,north
Md6.30.1.1,Md6,30,1,1,118,122.75,78,north
Md6.30.1.2,Md6,30,1,2,118,122.75,78,north
Md7.30.1.1,Md7,30,1,1,118,122.5,78,north
Md7.30.1.2,Md7,30,1,2,118,122.5,78,north
MP144.30.1.1,MP144,30,1,1,118,122.25,78,south
MP144.30.1.2,MP144,30,1,2,118,122.25,78,south
MP220.30.1.1,MP220,30,1,1,118,122,78,south
MP220.30.1.2,MP220,30,1,2,118,122,78,south
MP223.30.1.1,MP223,30,1,1,118,121.75,78,south
MP223.30.1.2,MP223,30,1,2,118,121.75,78,south
MP249.30.1.1,MP249,30,1,1,118,121.5,78,south
MP249.30.1.2,MP249,30,1,2,118,121.5,78,south
MP250.30.1.1,MP250,30,1,1,118,121.25,78,south
MP250.30.1.2,MP250,30,1,2,118,121.25,78,south
MP258.30.1.1,MP258,30,1,1,118,121,78,south
MP258.30.1.2,MP258,30,1,2,118,121,78,south
TN262.30.1.1,TN262,30,1,1,118,120.75,78,south
TN262.30.1.2,TN262,30,1,2,118,120.75,78,south
TN264.30.1.1,TN264,30,1,1,118,120.5,78,south
TN264.30.1.2,TN264,30,1,2,118,120.5,78,south
TN270.30.1.1,TN270,30,1,1,118,120.25,78,south
TN270.30.1.2,TN270,30,1,2,118,120.25,78,south
TN279.30.1.1,TN279,30,1,1,118,120,78,south
TN279.30.1.2,TN279,30,1,2,118,120,78,south
TN280.30.1.1,TN280,30,1,1,118,119.75,78,south
TN280.30.1.2,TN280,30,1,2,118,119.75,78,south
TN380.30.1.1,TN380,30,1,1,118,119.5,77.08,south
TN380.30.1.2,TN380,30,1,2,118,119.5,77.39,south
TN4.30.1.1,TN4,30,1,1,118,118,78,south
TN4.30.1.2,TN4,30,1,2,118,118,78,south
TN501.30.1.1,TN501,30,1,1,118,119.25,78,south
TN501.30.1.2,TN501,30,1,2,118,119.25,78,south
TN550.30.1.1,TN550,30,1,1,118,119,78,south
TN550.30.1.2,TN550,30,1,2,118,119,78,south
W12-6.30.1.1,W12-6,30,1,1,118,118.75,78,north
W12-6.30.1.2,W12-6,30,1,2,118,118.75,78,north
W23.30.1.1,W23,30,1,1,118,118.5,78,north
W23.30.1.2,W23,30,1,2,118,118.5,78,north
W3-5.30.1.1,W3-5,30,1,1,118,118.25,78,north
W3-5.30.1.2,W3-5,30,1,2,118,118.25,78,north
Dm13.30.2.1,Dm13,30,2,1,118,126,78,north
Dm13.30.2.2,Dm13,30,2,2,118,126,78,north
Et12.30.2.1,Et12,30,2,1,118,125.75,78,north
Et12.30.2.2,Et12,30,2,2,118,125.75,78,north
Et14.30.2.1,Et14,30,2,1,118,125.5,78,north
